periodo,temperatura_minima,temperatura_media,temperatura_maxima,humedad,velocidad_viento,direccion_viento,velocidad_max_viento,barometro,mm_lluvia,radiacion_solar
2017-08-22,10.3,13.7,-1.4,43.4,17.6,OSO,53.8,1002.4,0.0,0.0
2017-08-23,11.1,18.7,2.2,43.4,16.7,O,55.7,1001.1,0.0,0.0
2017-08-24,7.1,15.0,-3.6,56.4,7.5,SSO,33.6,1012.3,0.0,0.0
2017-08-25,11.2,20.0,-3.5,52.0,10.5,SSO,42.8,1008.2,0.0,0.0
2017-08-26,7.8,16.1,0.0,69.1,2.1,SE,15.6,1010.4,0.0,0.0
2017-08-27,9.5,17.7,-0.6,76.9,3.8,SE,20.6,1011.5,1.8,0.0
2017-08-28,6.9,18.7,-3.4,68.1,4.9,SO,27.6,1015.8,0.0,0.0
2017-08-29,7.2,16.8,-3.4,0.0,5.8,N,32.2,0.0,0.0,0.0
2017-08-30,13.4,17.9,8.6,0.0,5.1,WNW,33.8,0.0,0.0,0.0
2017-08-31,12.9,22.0,8.1,0.0,5.6,W,40.2,0.0,0.0,0.0
2017-09-01,10.2,16.4,5.7,43.2,6.0,W,35.4,1009.6,0.0,3755.0
2017-09-02,7.5,16.0,-1.6,52.0,3.9,W,24.1,1016.4,0.0,4215.0
2017-09-03,6.7,15.2,-1.1,55.9,3.8,SW,25.7,1020.6,0.0,4291.0
2017-09-04,10.1,18.4,4.8,40.9,4.8,W,30.6,1009.0,0.0,3462.0
2017-09-05,8.0,13.3,1.3,65.6,3.7,ENE,25.7,1009.0,0.0,2136.5
2017-09-06,7.5,19.6,-3.4,56.6,2.4,SW,22.5,1006.0,0.3,4211.0
2017-09-07,8.3,15.8,2.2,48.8,4.9,ENE,33.8,1009.1,0.0,3770.5
2017-09-08,5.4,13.4,-2.1,64.8,3.4,SW,17.7,1019.3,0.0,4484.5
2017-09-09,8.7,17.1,1.2,49.9,4.0,W,25.7,1010.8,0.0,3999.5
2017-09-10,4.0,8.1,1.8,66.8,1.0,ENE,19.3,1009.9,0.0,241.0
2017-09-11,11.2,21.4,-1.6,45.6,6.1,WSW,46.7,1006.4,0.0,3518.0
2017-09-12,12.2,18.6,3.1,42.9,6.9,W,48.3,999.9,0.0,2411.5
2017-09-13,7.8,14.3,1.0,41.8,7.3,W,40.2,1011.4,0.0,4912.5
2017-09-14,11.0,20.3,-0.5,40.9,6.5,SW,35.4,1016.0,0.0,4934.0
2017-09-15,11.9,22.3,8.1,30.2,2.8,W,32.2,1011.0,0.0,1398.5
2017-09-16,14.4,29.1,0.1,35.8,2.2,W,19.3,1005.2,0.0,4834.0
2017-09-17,16.0,31.7,2.1,38.4,2.5,WSW,24.1,1001.1,0.0,5114.5
2017-09-18,13.2,26.4,3.3,49.4,3.7,ENE,27.4,1001.0,0.0,4968.0
2017-09-19,12.0,17.8,4.1,38.1,8.9,NE,48.3,1011.3,0.0,5135.5
2017-09-20,14.8,22.3,4.1,37.6,10.1,WSW,45.1,1012.8,0.3,8853.5
2017-09-21,13.5,27.0,3.3,47.9,6.2,W,37.0,1010.1,0.0,4772.0
2017-09-22,17.9,24.9,11.0,28.9,8.0,SW,45.1,1000.5,0.0,2175.5
2017-09-23,11.3,19.8,5.3,29.8,10.3,ENE,40.2,1015.0,0.0,5049.5
2017-09-24,7.4,17.5,-2.9,51.4,2.9,W,24.1,1020.6,0.0,5577.0
2017-09-25,9.1,17.5,0.2,48.4,4.7,SW,27.4,1016.3,0.0,5712.0
2017-09-26,9.9,21.8,-1.8,55.0,6.6,W,45.1,1012.5,0.0,4886.5
2017-09-27,16.0,22.0,7.7,51.1,6.9,SW,38.6,1002.1,0.0,2301.5
2017-09-28,12.7,20.6,5.2,61.2,3.0,N,20.9,994.9,0.0,2952.0
2017-09-29,12.1,18.7,9.1,69.2,2.2,WNW,22.5,994.8,0.3,1246.8
2017-09-30,10.7,19.6,2.4,47.9,5.0,W,0.0,1009.1,0.0,3976.5
2017-10-01,12.1,19.3,4.8,58.9,4.6,SW,37.0,998.2,0.3,4429.0
2017-10-02,10.5,19.8,0.7,62.8,6.7,W,45.1,994.2,2.0,4033.5
2017-10-03,11.5,18.1,4.0,44.3,6.8,SW,32.2,993.8,0.0,5686.0
2017-10-04,16.0,20.8,11.8,38.6,12.8,W,53.1,978.1,0.5,3705.5
2017-10-05,13.0,19.7,6.8,34.0,10.9,W,59.5,984.2,0.0,2655.5
2017-10-06,12.2,20.6,4.6,34.0,8.7,SW,40.2,1006.3,0.0,6038.0
2017-10-07,11.0,24.4,1.0,47.1,2.2,W,29.0,1003.2,0.0,1670.5
2017-10-08,14.1,20.6,9.1,37.6,5.4,W,32.2,1005.5,0.0,5888.0
2017-10-09,11.8,17.8,2.4,37.0,7.7,SW,43.5,1005.4,0.0,5958.0
2017-10-10,8.3,16.2,1.2,57.6,6.0,ESE,41.8,1012.5,0.0,4382.0
2017-10-11,9.5,17.8,-1.1,50.8,3.6,W,24.1,1018.7,0.0,6432.5
2017-10-12,11.8,21.6,1.2,50.4,4.4,SW,37.0,1013.6,0.0,6049.0
2017-10-13,16.8,24.4,3.0,39.1,10.1,W,46.7,1007.9,0.0,6236.0
2017-10-14,15.6,24.1,3.6,35.4,8.8,SW,45.1,1006.8,0.0,6183.0
2017-10-15,17.6,31.2,3.3,36.1,2.8,W,29.0,1001.1,0.0,6832.5
2017-10-16,20.0,30.8,5.5,33.0,2.6,WNW,25.7,993.8,0.0,6366.0
2017-10-17,18.8,24.8,12.9,31.7,6.8,W,33.8,1000.1,0.0,5031.5
2017-10-18,12.6,19.3,5.1,39.4,7.5,SW,49.9,1007.6,0.0,6777.5
2017-10-19,3.8,5.0,2.6,78.4,0.0,SW,4.8,1010.7,0.0,0.0
2017-10-20,3.8,9.6,1.9,67.7,0.6,SW,6.4,1010.2,0.0,1068.5
2017-10-21,13.9,16.1,9.6,31.3,10.0,NE,33.8,1009.0,0.0,0.0
2017-10-22,16.7,17.6,15.6,24.5,10.4,NNW,35.4,1005.9,0.0,0.0
2017-10-23,16.8,17.9,15.5,22.7,6.9,W,27.4,1003.9,0.0,3929.0
2017-10-24,13.2,15.8,11.5,35.4,2.3,W,17.7,1004.4,0.0,0.0
2017-10-25,10.2,11.8,8.4,46.2,1.0,SW,8.0,1004.6,0.0,0.0
2017-10-26,6.7,9.8,4.9,51.1,3.0,NE,14.5,1005.8,0.0,1061.0
2017-10-27,12.9,15.2,9.8,34.3,10.4,ENE,30.6,1007.2,0.0,0.0
2017-10-28,16.3,17.6,15.2,22.6,12.6,W,37.0,1006.4,0.0,0.0
2017-10-29,15.0,17.8,12.2,28.0,8.8,W,32.2,1007.5,0.0,3827.0
2017-10-30,9.1,12.4,5.8,56.1,3.2,SSW,19.3,1011.6,0.0,0.0
2017-10-31,6.0,6.8,4.8,70.8,2.6,ENE,12.9,1014.4,0.0,0.0
2017-11-01,12.9,18.9,8.2,78.7,5.6,ENE,30.6,1006.3,5.1,2014.6
2017-11-02,14.6,23.7,4.1,57.5,5.0,S,33.8,1004.6,0.0,6393.3
2017-11-03,15.4,21.9,9.9,51.9,4.4,ENE,37.0,1002.5,0.0,6083.5
2017-11-04,13.4,19.8,6.1,52.5,9.3,,38.6,1006.9,0.0,6236.9
2017-11-05,10.7,10.9,10.3,76.4,6.9,,19.3,1010.1,0.0,6390.3
2017-11-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2017-11-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,8.5,0.0
2017-11-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,17.0,0.0
2017-11-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.3,0.0
2017-11-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2017-11-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2017-11-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2017-11-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2017-11-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2017-11-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2017-11-16,14.0,24.5,9.1,36.7,16.5,SE,49.9,999.2,0.0,4433.8
2017-11-17,10.1,17.5,2.0,40.6,8.8,S,57.9,1005.0,0.0,5660.8
2017-11-18,13.4,25.4,1.7,43.6,5.0,SW,33.8,1005.5,0.0,7596.8
2017-11-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2017-11-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2017-11-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2017-11-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2017-11-23,12.6,16.2,5.1,0.0,11.9,S,57.9,1005.9,0.0,7807.5
2017-11-24,15.2,25.4,1.7,40.8,6.0,W,33.8,1004.7,0.0,7596.8
2017-11-25,22.5,29.4,14.3,31.4,8.4,SW,37.0,1003.3,0.0,7928.8
2017-11-26,19.0,24.4,10.3,29.0,12.7,SW,56.3,1002.2,0.0,7446.8
2017-11-27,12.9,25.1,2.4,51.5,6.5,NNW,37.0,1016.0,0.0,7271.0
2017-11-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2017-11-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2017-11-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.5,0.0
2018-01-01,16.9,23.7,9.8,39.9,7.2,SW,37.0,1003.2,0.0,6548.0
2018-01-02,18.8,27.9,12.1,44.4,7.9,SW,45.1,997.3,0.0,7231.0
2018-01-03,19.3,28.5,11.3,50.3,7.6,SW,51.5,990.2,1.0,4581.0
2018-01-04,20.2,25.4,15.0,23.5,12.0,SW,46.7,991.1,0.0,7312.0
2018-01-05,17.5,23.4,11.6,29.7,12.2,SW,46.7,1001.1,0.0,6574.0
2018-01-06,17.3,23.4,6.8,42.8,5.5,W,32.2,1006.7,0.0,5962.0
2018-01-07,20.3,28.9,13.9,51.5,3.4,SSW,38.6,1003.8,0.0,3789.0
2018-01-08,32.7,38.2,19.2,21.1,6.4,N,40.2,1002.3,0.0,8503.0
2018-01-09,25.5,31.9,17.5,29.7,7.0,ENE,38.6,1007.3,0.0,7363.0
2018-01-10,22.7,31.4,12.8,54.8,6.1,ENE,35.4,1007.5,0.0,5111.0
2018-01-11,26.5,36.2,18.2,48.2,3.4,W,25.7,1002.3,0.0,8354.0
2018-01-12,23.7,29.7,18.7,31.5,9.2,S,41.8,1001.1,0.0,4858.0
2018-01-13,18.9,26.4,11.4,26.3,6.7,SSW,35.4,1010.7,0.0,8665.0
2018-01-14,21.5,30.9,9.3,34.5,3.9,ENE,24.1,1006.0,0.0,8595.0
2018-01-15,20.4,27.9,12.6,43.2,4.5,NE,27.4,1002.7,0.0,5939.0
2018-01-16,21.8,30.1,12.2,33.0,7.9,W,43.5,1004.4,0.0,8521.0
2018-01-17,22.8,28.6,16.2,30.5,10.5,SW,43.5,1004.3,0.0,7557.0
2018-01-18,23.9,30.0,16.9,34.1,7.4,SW,33.8,1005.8,0.0,6746.0
2018-01-19,24.0,31.3,16.5,38.3,4.5,SW,27.4,1007.3,0.0,7921.0
2018-01-20,21.9,29.6,15.1,49.0,7.8,ENE,35.4,1005.8,0.0,5848.0
2018-01-21,24.1,34.5,13.2,56.5,2.4,NE,20.9,999.7,0.0,6513.0
2018-01-22,24.1,32.3,15.7,29.8,7.3,SSW,35.4,995.5,0.0,8270.0
2018-01-23,17.7,23.6,9.1,37.2,10.5,S,38.6,1004.9,0.0,5194.0
2018-01-24,16.4,27.7,4.9,48.8,4.8,N,37.0,1012.2,0.0,8038.0
2018-01-25,21.4,31.3,13.7,42.2,5.8,N,35.4,1006.7,0.0,3744.0
2018-01-26,21.1,26.6,16.9,43.7,2.5,ENE,29.0,998.5,0.0,976.0
2018-01-27,20.3,26.1,16.7,32.7,8.7,SW,41.8,999.7,0.0,2807.0
2018-01-28,16.6,21.2,11.7,38.6,2.5,SW,38.6,1003.6,0.0,1603.0
2018-01-29,14.8,28.3,9.3,53.3,0.6,W,17.7,997.6,0.0,1594.0
2018-01-30,16.5,22.3,12.8,57.0,1.7,SSW,59.5,998.0,0.0,427.0
2018-01-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2018-02-01,18.3,23.7,13.2,34.5,1.3,WNW,32.2,1005.1,0.0,0.0
2018-02-02,15.7,17.5,14.1,59.0,0.0,ENE,3.2,1003.4,0.3,0.0
2018-02-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2018-02-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2018-02-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2018-02-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2018-02-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2018-02-08,18.0,22.1,13.7,0.0,1.3,N,25.7,0.0,5.5,0.0
2018-02-09,13.8,18.6,11.4,0.0,6.0,SW,46.7,0.0,0.0,0.0
2018-02-10,11.5,18.7,1.0,0.0,6.9,SW,37.0,0.0,0.0,0.0
2018-02-11,7.3,18.7,1.0,66.8,1.1,N,16.1,1017.4,0.0,0.0
2018-02-12,14.7,25.1,8.3,60.1,4.8,ENE,32.2,1009.0,0.0,0.0
2018-02-13,14.5,28.3,7.1,74.5,2.5,NE,25.7,1007.5,0.0,0.0
2018-02-14,22.6,35.3,9.7,47.8,6.6,ESE,49.9,1003.0,0.0,0.0
2018-02-15,25.8,38.1,12.7,43.8,4.5,ENE,33.8,1004.1,1.3,0.0
2018-02-16,25.2,31.5,16.9,30.1,3.6,WNW,33.8,1005.9,0.0,0.0
2018-02-17,29.2,34.3,18.7,33.2,2.1,NW,29.0,1001.6,0.0,0.0
2018-02-18,25.5,30.9,20.9,31.6,8.4,SW,45.1,994.6,0.0,0.0
2018-02-19,19.8,25.1,14.6,29.7,9.3,SW,40.2,1000.5,0.0,0.0
2018-02-20,18.2,26.7,9.1,51.1,3.3,WNW,24.1,1007.0,0.0,0.0
2018-02-21,20.6,27.7,15.2,48.5,6.7,ENE,41.8,1004.9,0.3,0.0
2018-02-22,17.6,22.7,12.9,33.7,5.2,SSW,35.4,1013.1,0.0,0.0
2018-02-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2018-02-24,26.0,32.4,15.3,0.0,4.5,NNW,32.2,0.0,0.0,0.0
2018-02-25,24.8,33.8,14.9,0.0,3.2,ENE,22.5,0.0,0.0,0.0
2018-02-26,22.4,30.0,13.6,0.0,5.3,S,30.6,0.0,0.0,0.0
2018-02-27,19.2,28.7,8.6,0.0,5.6,NE,30.0,0.0,0.0,0.0
2018-02-28,24.7,32.6,17.4,0.0,6.4,W,29.0,0.0,0.0,0.0
2018-06-01,2.4,11.4,-3.7,75.9,0.2,S,11.3,1022.9,0.0,1919.5
2018-06-02,1.8,10.8,-4.6,80.6,0.3,S,11.3,1026.8,0.2,1858.3
2018-06-03,-0.4,10.8,-6.4,76.8,0.2,SW,14.5,1025.5,0.0,1871.0
2018-06-04,1.4,13.1,-6.5,73.5,0.4,WNW,17.7,1019.8,0.0,1631.2
2018-06-05,1.2,10.8,-7.1,73.4,0.0,WNW,6.4,1007.9,0.2,1316.8
2018-06-06,7.9,13.2,3.6,70.6,5.8,SSE,43.5,1007.1,0.0,1097.5
2018-06-07,4.2,8.7,-2.4,66.3,0.4,SSW,17.7,1009.1,0.0,1455.2
2018-06-08,9.1,13.4,5.1,56.3,10.4,SW,53.1,995.4,1.4,1801.7
2018-06-09,3.6,8.0,-0.7,65.4,0.8,SW,27.4,1002.8,0.0,1028.8
2018-06-10,5.8,9.1,1.3,88.7,1.0,ESE,19.3,1004.8,3.2,592.2
2018-06-11,4.6,6.4,0.9,91.8,0.3,SSW,16.1,1013.2,2.8,466.3
2018-06-12,2.1,7.0,-0.7,91.4,2.3,SSW,24.1,1019.9,0.2,921.7
2018-06-13,3.4,8.4,0.4,96.6,3.9,SSW,24.1,1023.2,0.0,1346.7
2018-06-14,1.9,8.9,-2.8,88.0,0.3,NNW,16.1,1024.2,0.2,1718.2
2018-06-15,2.4,13.0,-4.4,92.0,0.3,WNW,16.1,1015.1,0.0,1366.0
2018-06-16,7.8,18.7,-1.6,76.1,0.1,SW,19.3,1007.1,0.0,1085.0
2018-06-17,10.0,18.0,4.0,77.2,0.0,W,8.0,1007.1,0.0,948.2
2018-06-18,9.2,14.8,3.6,82.0,0.1,SW,16.1,1005.9,0.0,942.3
2018-06-19,7.0,11.7,-2.4,71.4,1.4,SSW,29.0,1005.7,0.0,902.8
2018-06-20,3.8,11.7,-3.8,64.1,2.3,WNW,49.9,1003.8,0.0,992.5
2018-06-21,7.9,11.7,2.9,51.3,9.5,SSW,51.5,1004.4,0.0,1684.3
2018-06-22,9.2,14.8,2.6,58.8,5.4,SW,48.3,997.8,0.0,988.0
2018-06-23,2.2,6.9,-4.7,49.8,8.1,SSW,45.1,1012.7,0.0,1808.0
2018-06-24,3.3,13.1,-5.9,56.9,0.9,SW,32.2,1004.6,0.0,1119.2
2018-06-25,7.6,12.4,1.9,53.3,1.0,SW,30.6,999.2,1.0,1220.5
2018-06-26,6.4,11.2,0.4,52.4,4.1,SSW,38.6,998.4,0.2,1772.3
2018-06-27,7.7,14.1,0.4,54.8,6.2,SW,64.4,994.6,0.0,1759.0
2018-06-28,9.0,17.9,-0.4,43.1,3.6,WNW,37.0,999.4,0.0,1404.0
2018-06-29,9.7,13.9,1.9,50.7,3.5,WNW,29.0,1000.3,0.0,627.8
2018-06-30,7.9,12.8,2.6,52.5,0.8,SSW,22.5,1006.7,0.0,546.0
2018-07-01,-1.8,11.4,-10.0,65.4,0.6,SSW,19.3,1010.7,0.0,1822.7
2018-07-02,-1.2,8.8,-8.2,65.4,5.3,SSW,40.2,1021.8,0.0,1770.0
2018-07-03,-4.2,9.5,-9.9,66.9,0.2,SSW,16.1,1023.2,0.0,1823.5
2018-07-04,-1.7,10.3,-9.0,68.3,0.2,WNW,14.5,1012.9,0.0,1797.7
2018-07-05,1.4,9.1,-8.3,69.8,0.0,W,8.0,1015.0,0.0,948.7
2018-07-06,5.0,11.5,-2.7,71.3,0.3,NW,24.1,1018.1,0.0,971.2
2018-07-07,4.2,15.1,-3.6,82.6,0.2,NNW,16.1,1021.0,0.2,1583.7
2018-07-08,-0.7,12.2,-7.6,84.9,0.2,SSW,9.7,1025.0,0.2,1573.2
2018-07-09,-0.6,12.0,-8.9,81.6,0.1,SSW,8.0,1019.1,0.0,1730.7
2018-07-10,3.6,11.7,-3.1,70.5,2.0,NNW,32.2,1007.4,0.0,808.5
2018-07-11,4.7,17.3,-3.2,66.3,0.7,SW,17.7,1009.0,0.0,1968.2
2018-07-12,7.0,19.3,-1.8,64.8,5.0,SSW,46.7,1010.7,0.0,1804.2
2018-07-13,3.4,13.7,-4.9,75.9,6.0,S,9.7,1012.3,0.2,1282.8
2018-07-14,7.1,13.4,3.6,89.5,2.1,SE,27.4,997.6,3.0,1003.5
2018-07-15,3.8,8.5,-2.4,80.0,0.9,SSW,25.7,1015.9,0.2,1998.7
2018-07-16,2.4,5.4,-5.4,83.1,1.0,NNW,27.4,1021.7,0.0,1761.3
2018-07-17,5.6,8.0,2.3,91.4,0.0,W,0.0,1020.6,3.0,555.0
2018-07-18,7.3,9.5,5.7,91.5,0.8,,24.1,1023.7,0.0,796.2
2018-07-19,6.7,7.7,4.7,81.5,7.8,,32.2,1026.5,0.0,621.3
2018-07-20,3.6,7.2,-0.4,80.9,3.9,S,24.1,1016.5,0.0,1813.3
2018-07-21,4.8,13.9,-2.6,76.6,0.7,SSW,19.3,1006.5,0.2,1837.8
2018-07-22,4.7,8.4,-0.6,72.3,9.4,S,53.1,1009.1,0.0,1615.7
2018-07-23,3.7,13.7,-3.9,68.0,2.1,SW,25.7,1019.5,0.0,2091.8
2018-07-24,4.5,18.3,-6.0,63.7,0.4,WSW,17.7,1016.9,0.0,2197.3
2018-07-25,3.6,16.2,-5.3,59.4,0.2,SW,16.1,1017.7,0.0,2222.8
2018-07-26,4.8,13.6,-4.6,68.6,1.1,WNW,29.0,1017.4,0.0,1745.3
2018-07-27,10.8,17.7,6.8,75.2,2.7,NW,32.2,1014.3,0.0,1657.5
2018-07-28,6.8,13.7,1.3,68.0,2.5,SSW,29.0,1013.3,0.0,2228.5
2018-07-29,8.3,16.8,1.4,51.0,7.5,SSW,48.3,1012.3,0.0,2276.5
2018-07-30,5.9,11.2,-0.5,46.9,5.7,SSW,37.0,1011.3,0.0,2312.3
2018-07-31,4.8,14.4,-5.2,50.0,1.4,SW,24.1,1013.4,0.0,2332.5
2018-08-01,5.3,18.1,-4.5,55.3,8.2,,30.6,1013.0,0.0,0.0
2018-08-02,6.9,21.4,-4.5,56.1,14.1,,55.7,1010.8,0.0,0.0
2018-08-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2018-08-04,9.5,16.5,3.4,49.6,9.3,,37.3,1004.3,0.0,0.0
2018-08-05,8.6,19.1,3.1,74.6,3.5,,24.6,1002.8,2.5,0.0
2018-08-06,7.2,11.2,2.9,85.5,1.3,,15.6,1001.6,1.5,0.0
2018-08-07,6.3,15.0,-1.7,79.2,4.9,,26.6,1011.1,2.0,0.0
2018-08-08,3.4,15.5,-5.3,77.3,4.1,,22.6,1026.0,0.0,0.0
2018-08-09,6.4,12.8,3.2,73.0,13.8,,53.8,1020.0,0.0,0.0
2018-08-10,7.9,20.1,-0.2,62.4,6.5,,50.2,1014.6,0.0,0.0
2018-08-11,5.6,14.7,-1.2,74.6,5.9,,34.6,1011.1,0.0,0.0
2018-08-12,6.0,21.7,-4.7,67.6,3.8,,23.6,1011.8,0.0,0.0
2018-08-13,5.7,21.2,-6.5,66.1,6.1,,43.7,1010.9,0.0,0.0
2018-08-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2018-08-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2018-08-16,10.2,20.9,2.0,48.9,3.4,,22.6,1005.5,0.0,0.0
2018-08-17,10.8,21.8,3.1,57.1,5.9,,38.2,1006.2,0.0,0.0
2018-08-18,5.0,14.9,-5.6,48.5,20.0,,78.0,1015.3,0.0,0.0
2018-08-19,1.5,16.1,-7.8,53.7,6.2,,29.6,1029.0,0.0,0.0
2018-08-20,4.5,22.6,-8.5,52.0,3.4,,29.6,1018.9,0.0,0.0
2018-08-21,6.1,23.2,-7.2,46.4,3.0,,23.6,1009.3,0.0,0.0
2018-08-22,8.2,22.3,-4.8,49.5,6.0,,33.6,997.6,0.0,0.0
2018-08-23,8.5,19.1,-4.5,44.7,16.8,,58.4,1001.0,0.0,0.0
2018-08-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2018-08-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2018-08-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2018-08-27,9.7,22.3,1.0,54.9,6.5,,40.1,1002.7,0.0,0.0
2018-08-28,12.8,20.9,8.3,47.4,14.9,,46.5,1000.1,0.0,0.0
2018-08-29,6.3,16.9,-3.2,53.5,11.1,,40.1,1011.3,0.0,0.0
2018-08-30,3.4,17.2,-6.0,51.2,6.1,,24.6,1022.3,0.0,0.0
2018-08-31,5.2,20.3,-8.7,54.4,9.3,,46.5,1023.6,0.0,0.0
2018-09-01,12.1,19.0,5.3,48.6,0.0,,0.0,1014.7,0.3,2870.3
2018-09-02,14.1,18.9,4.1,40.1,0.0,,0.0,1010.7,0.0,2719.8
2018-09-03,8.9,18.9,-4.4,44.8,0.0,,0.0,1015.4,0.0,3481.3
2018-09-04,14.6,19.9,4.3,45.0,0.0,,0.0,1004.2,0.0,1351.0
2018-09-05,11.2,21.1,2.9,63.3,0.0,,0.0,1003.7,0.0,2899.3
2018-09-06,12.4,18.7,2.7,42.9,0.0,,0.0,1004.1,0.0,2222.8
2018-09-07,10.0,17.1,-0.6,45.2,0.0,,0.0,1015.2,0.0,3129.3
2018-09-08,7.6,18.8,-2.7,49.7,0.0,,0.0,1020.9,0.0,3720.3
2018-09-09,9.3,21.2,-3.8,52.4,0.0,,0.0,1021.8,0.0,3149.8
2018-09-10,13.5,19.3,7.3,56.5,0.0,,0.0,1015.8,0.0,2831.0
2018-09-11,13.7,23.1,4.1,52.3,0.0,,0.0,1010.3,0.0,2561.0
2018-09-12,10.0,18.9,0.3,39.4,0.0,,0.0,1012.6,0.0,4983.0
2018-09-13,12.0,22.7,-0.2,41.4,0.0,,0.0,1008.6,0.0,4708.0
2018-09-14,15.1,26.3,4.8,36.9,0.0,,0.0,1003.8,0.0,5309.0
2018-09-15,10.9,17.2,4.8,48.1,0.0,,0.0,1008.8,0.0,4097.0
2018-09-16,12.6,24.2,2.8,61.7,0.0,,0.0,1003.2,0.0,3557.0
2018-09-17,14.6,21.6,6.3,38.8,0.0,,0.0,999.6,0.0,4797.0
2018-09-18,9.6,15.7,3.3,55.6,0.0,,0.0,997.7,0.0,1213.0
2018-09-19,8.6,14.9,3.3,70.2,0.0,,0.0,1001.0,0.0,3788.0
2018-09-20,10.7,18.7,3.3,61.2,0.0,,0.0,997.0,0.0,3387.0
2018-09-21,12.6,19.6,6.8,49.7,0.0,,0.0,995.5,0.0,5446.0
2018-09-22,9.5,14.4,5.9,80.2,0.0,,0.0,994.3,0.0,2498.0
2018-09-23,9.6,17.9,1.7,61.8,0.0,,0.0,1001.9,0.0,4313.0
2018-09-24,9.2,16.2,1.5,52.4,0.0,,0.0,1010.3,0.0,5113.0
2018-09-25,10.1,16.9,2.8,54.7,0.0,,0.0,1006.9,0.0,4889.0
2018-09-26,7.4,11.3,3.7,63.6,0.0,,0.0,1018.1,0.0,3635.0
2018-09-27,7.9,9.6,5.7,74.3,0.0,,0.0,1012.7,0.0,958.0
2018-09-28,12.7,21.1,7.7,70.5,0.0,,0.0,998.2,0.0,3854.0
2018-09-29,12.9,20.2,4.0,49.0,0.0,,0.0,992.0,0.0,5723.0
2018-09-30,7.2,12.4,2.9,47.1,0.0,,0.0,999.6,0.0,4807.0
2018-10-01,6.9,13.8,-3.8,53.3,7.9,W,53.1,1004.9,0.0,2808.0
2018-10-02,10.0,14.5,4.4,34.5,8.9,SW,41.8,1005.4,0.0,5047.0
2018-10-03,10.9,17.8,5.7,39.3,8.9,SW,40.2,1009.9,0.0,5047.0
2018-10-04,10.6,19.6,3.5,48.0,6.5,ENE,32.2,1018.2,0.0,6214.0
2018-10-05,14.9,26.9,4.7,44.5,4.4,ENE,27.4,1010.3,0.0,6337.0
2018-10-06,17.9,25.4,8.8,24.3,4.3,SW,29.0,999.4,0.0,4467.0
2018-10-07,15.6,23.5,6.7,40.2,4.8,W,35.4,996.4,0.0,4206.0
2018-10-08,15.8,22.1,10.3,39.8,8.2,W,48.3,995.9,0.0,5757.0
2018-10-09,9.3,14.1,2.6,43.2,14.4,S,56.3,1003.6,0.5,4887.0
2018-10-10,8.4,16.3,1.4,49.9,6.4,SW,38.6,1018.0,0.0,6614.0
2018-10-11,13.7,22.3,4.0,38.9,9.2,ENE,41.8,1011.5,0.0,5820.0
2018-10-12,14.2,20.3,3.7,31.2,6.8,SW,38.6,1006.8,0.0,6376.0
2018-10-13,15.0,21.2,6.9,31.8,8.0,W,38.6,1006.2,0.0,5280.0
